# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost	variants_effect_inframe_deletion	variants_effect_inframe_deletion+splice_region_variant	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_non_coding_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant+non_coding_exon_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_region_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+non_coding_exon_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_NONE	total_score_NONE	length_NONE	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM	bases_affected_UTR_3_PRIME	total_score_UTR_3_PRIME	length_UTR_3_PRIME	bases_affected_UTR_5_PRIME	total_score_UTR_5_PRIME	length_UTR_5_PRIME
PPARA	ENSG00000186951	ENST00000402126	protein_coding	0	34	9	10	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	7	9	0	0	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	1	0	5000	18	0	271	7	0	1410	24	0	87	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	39
PPARA	ENSG00000186951	ENST00000407236	protein_coding	0	10	9	25	1	0	2	0	0	0	15	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	15	0	5000	18	0	8623	7	0	1410	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	1	0	8375	2	0	42
PPARA	ENSG00000186951	ENST00000415785	protein_coding	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	39
PPARA	ENSG00000186951	ENST00000420804	protein_coding	0	4	1	15	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11	0	5000	5	0	192	2	0	16581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	42
PPARA	ENSG00000186951	ENST00000434345	protein_coding	0	6	3	21	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	2	1	0	5000	7	0	139	11	0	13390	1	0	69	0	0	0	0	0	0	1	0	6	0	0	0	2	0	5000	7	0	248	0	0	0
PPARA	ENSG00000186951	ENST00000440343	protein_coding	0	0	0	5	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	42
PPARA	ENSG00000186951	ENST00000481567	processed_transcript	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	2	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000484619	processed_transcript	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	2	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPARA	ENSG00000186951	ENST00000493286	retained_intron	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	846	7	0	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000335025	protein_coding	1	18	10	54	5	1	1	0	0	0	7	0	0	0	0	0	0	0	0	0	41	9	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	15	0	7	0	5000	25	0	134	41	0	323	0	0	0	1	0	2	0	0	0	2	0	3	0	0	0	0	0	0	5	0	3269	2	0	91
PPIL2	ENSG00000100023	ENST00000398831	protein_coding	1	17	10	51	1	1	1	0	0	0	8	0	0	0	0	0	0	0	0	0	41	9	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	8	0	5000	25	0	134	41	0	323	0	0	0	1	0	2	0	0	0	1	0	6	0	0	0	0	0	0	1	0	933	2	0	78
PPIL2	ENSG00000100023	ENST00000406385	protein_coding	1	18	10	51	5	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	41	9	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	15	0	4	0	5000	25	0	134	41	0	323	0	0	0	1	0	2	0	0	0	2	0	3	0	0	0	0	0	0	5	0	2246	2	0	60
PPIL2	ENSG00000100023	ENST00000412327	protein_coding	1	66	10	50	3	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	42	9	1	0	48	1	0	0	0	0	1	0	0	1	0	0	0	0	0	15	0	4	0	5000	25	0	134	42	0	1388	48	0	170	1	0	2	0	0	0	2	0	99	0	0	0	0	0	0	3	0	1009	2	0	116
PPIL2	ENSG00000100023	ENST00000417788	nonsense_mediated_decay	1	3	0	106	30	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	41	0	0	30	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	5000	30	0	2519	41	0	323	0	0	0	1	0	2	0	0	0	2	0	134	0	0	0	0	0	0	30	0	2519	2	0	77
PPIL2	ENSG00000100023	ENST00000446951	processed_transcript	1	2	0	63	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	25	0	0	15	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	19	4	0	5000	15	0	1017	25	0	1388	0	0	0	1	0	2	0	0	0	2	0	103	0	0	0	19	0	5000	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000456792	protein_coding	1	16	9	52	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	43	8	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	14	1	4	0	5000	23	0	103	43	0	427	0	0	0	1	0	2	0	0	0	2	0	6	0	0	0	1	0	5000	4	0	369	0	0	0
PPIL2	ENSG00000100023	ENST00000458567	protein_coding	0	4	2	26	0	1	1	0	0	0	17	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	17	0	5000	5	0	92	8	0	6183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	77
PPIL2	ENSG00000100023	ENST00000462188	retained_intron	0	1	0	27	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	4	0	5000	13	0	1018	4	0	1388	0	0	0	0	0	0	0	0	0	1	0	560	0	0	0	6	0	5000	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000484439	processed_transcript	0	1	0	49	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	13	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	5000	12	0	76	13	0	1495	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000485930	processed_transcript	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	5000	1	0	52	1	0	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000492445	protein_coding	1	66	10	47	1	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	41	9	1	0	48	1	0	0	0	1	1	0	0	0	0	0	0	0	0	15	0	4	0	5000	25	0	134	41	0	323	48	0	170	1	0	2	0	0	0	2	0	3	0	0	0	0	0	0	1	0	6	2	0	78
PPIL2	ENSG00000100023	ENST00000496819	retained_intron	0	0	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000	3	0	371	1	0	3781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000498109	retained_intron	0	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	5000	3	0	460	4	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0
PPIL2	ENSG00000100023	ENST00000498589	processed_transcript	0	0	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5000	2	0	325	2	0	8891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000263212	protein_coding	1	15	13	8	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	12	0	0	0	0	26	0	266	7	0	444	2	0	21	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	60
PPM1F	ENSG00000100034	ENST00000397495	protein_coding	0	11	7	17	0	0	1	1	0	0	11	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	11	0	5000	17	0	266	5	0	444	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	1	0	60
PPM1F	ENSG00000100034	ENST00000407142	protein_coding	1	8	8	12	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	4	0	0	0	16	0	203	7	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	2	0	149
PPM1F	ENSG00000100034	ENST00000424647	protein_coding	0	1	1	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	0	5000	2	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000445205	protein_coding	0	3	0	11	0	1	5	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	5000	2	0	203	3	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	149
PPM1F	ENSG00000100034	ENST00000484588	processed_transcript	0	0	0	24	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	5000	3	0	101	3	0	5484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000486259	processed_transcript	0	0	0	10	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000496143	processed_transcript	0	0	0	15	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	11	0	94	3	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPM1F	ENSG00000100034	ENST00000538191	protein_coding	1	7	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	4	0	0	0	17	0	203	7	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000216061	protein_coding	1	22	37	45	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	44	37	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	19	0	0	0	0	57	0	193	44	0	81	0	0	0	0	0	0	0	0	0	3	0	252	0	0	0	0	0	0	0	0	0	1	0	16
PPP6R2	ENSG00000100239	ENST00000359139	protein_coding	1	22	36	46	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	44	36	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	19	0	0	0	0	56	0	883	44	0	85	0	0	0	0	0	0	0	0	0	3	0	252	0	0	0	0	0	0	1	0	852	1	0	16
PPP6R2	ENSG00000100239	ENST00000395741	protein_coding	1	22	37	45	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	44	37	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	19	0	0	0	0	57	0	176	44	0	81	0	0	0	0	0	0	0	0	0	3	0	252	0	0	0	0	0	0	0	0	0	1	0	16
PPP6R2	ENSG00000100239	ENST00000395744	protein_coding	1	22	37	45	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	44	37	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	19	0	0	0	0	57	0	176	44	0	81	0	0	0	0	0	0	0	0	0	3	0	252	0	0	0	0	0	0	0	0	0	1	0	16
PPP6R2	ENSG00000100239	ENST00000401672	protein_coding	1	19	32	46	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	36	32	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	16	10	0	0	0	49	0	192	36	0	81	0	0	0	0	0	0	0	0	0	3	0	252	0	0	0	10	0	5000	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000427222	protein_coding	1	19	32	38	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	16	6	0	0	0	49	0	173	32	0	81	0	0	0	0	0	0	0	0	0	3	0	252	0	0	0	6	0	5000	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000470046	retained_intron	0	1	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	11	0	180	4	0	81	0	0	0	0	0	0	0	0	0	1	0	1031	0	0	0	35	0	5000	0	0	0	0	0	0
PPP6R2	ENSG00000100239	ENST00000473283	retained_intron	0	0	0	77	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	16	0	5000	16	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	5000	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000398741	protein_coding	1	21	24	8	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	6	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	46	0	119	6	0	5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	365	0	0	0
PRAME	ENSG00000185686	ENST00000398743	protein_coding	1	21	24	8	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	6	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	46	0	119	6	0	5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	366	0	0	0
PRAME	ENSG00000185686	ENST00000402697	protein_coding	1	38	24	8	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	6	22	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	46	0	98	6	0	5720	17	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	300	0	0	0
PRAME	ENSG00000185686	ENST00000403441	protein_coding	0	5	7	42	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	40	0	5000	12	0	119	2	0	5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000405655	protein_coding	1	21	24	8	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	6	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	46	0	98	6	0	5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	363	0	0	0
PRAME	ENSG00000185686	ENST00000406503	protein_coding	0	5	8	41	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	39	0	5000	13	0	275	2	0	5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000420709	protein_coding	0	5	8	41	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	36	0	5000	13	0	119	5	0	5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000424204	protein_coding	1	21	23	9	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	45	0	323	5	0	4745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	2	0	166	0	0	0
PRAME	ENSG00000185686	ENST00000438888	protein_coding	0	6	7	41	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	35	0	5000	13	0	323	4	0	4745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000439106	protein_coding	0	6	10	38	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	5	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	33	0	5000	16	0	166	5	0	5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000442481	nonsense_mediated_decay	0	1	0	64	11	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	0	5000	11	0	271	2	0	3859	0	0	0	0	0	0	0	0	0	1	0	119	0	0	0	0	0	0	11	0	240	0	0	0
PRAME	ENSG00000185686	ENST00000476336	processed_transcript	0	0	0	54	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	6	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	5000	12	0	323	6	0	6453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000485532	processed_transcript	0	0	0	54	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	36	0	5000	12	0	323	4	0	2739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000492657	retained_intron	0	1	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	47	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	47	0	323	6	0	5720	0	0	0	0	0	0	0	0	0	1	0	769	0	0	0	0	0	0	0	0	0	0	0	0
PRAME	ENSG00000185686	ENST00000539862	protein_coding	1	21	23	9	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	45	0	323	5	0	2739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	2	0	361	0	0	0
PRAME	ENSG00000185686	ENST00000543184	protein_coding	1	21	24	8	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	6	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	46	0	769	6	0	5720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	365	0	0	0
PRDX3P1	ENSG00000229598	ENST00000418695	processed_pseudogene	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000313755	retained_intron	0	0	0	64	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	16	0	5000	19	0	1869	5	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	5000	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000334029	protein_coding	1	13	11	49	3	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	29	11	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	12	0	16	0	5000	24	0	209	29	0	5191	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	3	0	393	1	0	51
PRODH	ENSG00000100033	ENST00000357068	protein_coding	1	15	15	43	3	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	24	15	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	13	0	16	0	5000	29	0	539	24	0	4816	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	3	0	393	0	0	0
PRODH	ENSG00000100033	ENST00000399694	retained_intron	0	1	0	36	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	13	0	5000	2	0	117	4	0	181	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	17	0	5000	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000420436	protein_coding	1	13	11	49	3	0	3	0	0	0	16	0	0	0	0	0	0	0	0	0	27	11	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	12	0	16	0	5000	24	0	192	27	0	4988	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	3	0	394	3	0	127
PRODH	ENSG00000100033	ENST00000429300	retained_intron	0	0	0	64	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	12	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	16	0	5000	19	0	1186	12	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	5000	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000438924	protein_coding	0	6	10	32	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	2	12	0	5000	14	0	128	18	0	10292	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	2	0	5000	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000446371	retained_intron	0	0	0	38	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	3	0	5000	8	0	198	3	0	1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	5000	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000450579	protein_coding	1	3	9	34	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	5	13	0	5000	12	0	35	15	0	3645	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	5	0	5000	0	0	0	1	0	122
PRODH	ENSG00000100033	ENST00000457083	protein_coding	0	6	10	31	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	18	0	5000	14	0	252	13	0	10292	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000482858	retained_intron	0	1	0	73	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	18	0	0	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	16	0	5000	37	0	128	18	0	4816	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	0	5000	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000491604	retained_intron	0	2	0	72	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	22	0	0	34	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	0	5000	34	0	281	22	0	4816	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0
PRODH	ENSG00000100033	ENST00000496625	retained_intron	0	0	0	37	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	6	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	0	5000	13	0	121	6	0	5267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0
