gene_id,sample_id,seq_id,length,gene_name,gene_product,gene_index,strand
GCA_021697815.1-NZ_JAJPUS010000003.1-3449-cds-WP_000817097.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1005,ldtE,L%2CD-transpeptidase LdtE,145,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3450-cds-WP_001196530.1,GCA_021697815.1,NZ_JAJPUS010000003.1,417,sufE,cysteine desulfuration protein SufE,146,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3451-cds-WP_022645750.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1221,sufS,cysteine desulfurase SufS,147,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3452-cds-WP_022645751.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1272,sufD,Fe-S cluster assembly protein SufD,148,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3453-cds-WP_022645752.1,GCA_021697815.1,NZ_JAJPUS010000003.1,747,sufC,Fe-S cluster assembly ATPase SufC,149,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3454-cds-WP_001308677.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1488,sufB,Fe-S cluster assembly protein SufB,150,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3455-cds-WP_000367171.1,GCA_021697815.1,NZ_JAJPUS010000003.1,369,sufA,Fe-S cluster assembly scaffold SufA,151,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3456-cds-WP_001296104.1,GCA_021697815.1,NZ_JAJPUS010000003.1,189,ydiH,YdiH family protein,152,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3457-cds-WP_000637986.1,GCA_021697815.1,NZ_JAJPUS010000003.1,411,menI,1%2C4-dihydroxy-2-naphthoyl-CoA hydrolase,153,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3458-cds-WP_022645753.1,GCA_021697815.1,NZ_JAJPUS010000003.1,3057,ydiJ,FAD-binding oxidoreductase,154,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3459-cds-WP_000248622.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1113,ydiK,AI-2E family transporter YdiK,155,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3461-cds-WP_001301287.1,GCA_021697815.1,NZ_JAJPUS010000003.1,357,ydiL,YdiL family protein,156,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3462-cds-WP_000795590.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1215,ydiM,MFS transporter,157,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3463-cds-WP_001296106.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1266,ydiN,MFS transporter,158,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3464-cds-WP_000383494.1,GCA_021697815.1,NZ_JAJPUS010000003.1,867,ydiB,quinate/shikimate dehydrogenase,159,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3465-cds-WP_000860201.1,GCA_021697815.1,NZ_JAJPUS010000003.1,759,aroD,type I 3-dehydroquinate dehydratase,160,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3466-cds-WP_022645754.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1596,ydiF,acetyl-CoA--acetoacetyl-CoA transferase subunit alpha/beta,161,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3467-cds-WP_000347850.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1152,ydiO,acyl-CoA dehydrogenase,162,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3468-cds-WP_022645755.1,GCA_021697815.1,NZ_JAJPUS010000003.1,912,ydiP,AraC family transcriptional regulator,163,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3469-cds-WP_000692124.1,GCA_021697815.1,NZ_JAJPUS010000003.1,765,ydiQ,electron transfer flavoprotein,164,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3470-cds-WP_022645756.1,GCA_021697815.1,NZ_JAJPUS010000003.1,939,ydiR,electron transfer flavoprotein subunit alpha,165,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3471-cds-WP_022645757.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1290,ydiS,FAD-dependent oxidoreductase,166,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3472-cds-WP_000081071.1,GCA_021697815.1,NZ_JAJPUS010000003.1,294,ydiT,ferredoxin family protein,167,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3473-cds-WP_022645758.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1647,fadK,medium-chain fatty-acid--CoA ligase,168,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3474-cds-WP_022645759.1,GCA_021697815.1,NZ_JAJPUS010000003.1,2379,ppsA,phosphoenolpyruvate synthase,169,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3475-cds-WP_000368046.1,GCA_021697815.1,NZ_JAJPUS010000003.1,834,ppsR,posphoenolpyruvate synthetase regulatory kinase/phosphorylase PpsR,170,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3476-cds-WP_001082242.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1047,aroH,3-deoxy-7-phosphoheptulonate synthase AroH,171,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3477-cds-WP_001270810.1,GCA_021697815.1,NZ_JAJPUS010000003.1,192,hemP,hemin uptake protein HemP,172,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3478-cds-WP_022645760.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1437,ydiU,YdiU family protein,173,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3479-cds-WP_001361438.1,GCA_021697815.1,NZ_JAJPUS010000003.1,714,ydiV,anti-FlhDC factor,174,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3480-cds-WP_001209780.1,GCA_021697815.1,NZ_JAJPUS010000003.1,465,nlpC,NlpC/P60 family protein,175,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3481-cds-WP_000029466.1,GCA_021697815.1,NZ_JAJPUS010000003.1,750,btuD,vitamin B12 ABC transporter ATP-binding protein BtuD,176,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3482-cds-WP_001154187.1,GCA_021697815.1,NZ_JAJPUS010000003.1,552,btuE,bifunctional thioredoxin/glutathione peroxidase,177,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3483-cds-WP_000956528.1,GCA_021697815.1,NZ_JAJPUS010000003.1,981,btuC,vitamin B12 ABC transporter permease BtuC,178,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3484-cds-WP_001229265.1,GCA_021697815.1,NZ_JAJPUS010000003.1,300,ihfA,integration host factor subunit alpha,179,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3485-cds-WP_022645763.1,GCA_021697815.1,NZ_JAJPUS010000003.1,2388,pheT,phenylalanine--tRNA ligase subunit beta,180,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3486-cds-WP_022645764.1,GCA_021697815.1,NZ_JAJPUS010000003.1,984,pheS,phenylalanine--tRNA ligase subunit alpha,181,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3489-cds-WP_000124850.1,GCA_021697815.1,NZ_JAJPUS010000003.1,357,rplT,50S ribosomal protein L20,182,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3490-cds-WP_001124225.1,GCA_021697815.1,NZ_JAJPUS010000003.1,198,rpmI,50S ribosomal protein L35,183,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3491-cds-WP_001700733.1,GCA_021697815.1,NZ_JAJPUS010000003.1,543,infC,translation initiation factor IF-3,184,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3492-cds-WP_001144202.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1929,thrS,threonine--tRNA ligase,185,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3493-cds-WP_022645765.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1899,espL1,type III secretion system effector EspL1,186,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3495-cds-WP_000771396.1,GCA_021697815.1,NZ_JAJPUS010000003.1,759,ydiY,YdiY family protein,187,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3496-cds-WP_000251740.1,GCA_021697815.1,NZ_JAJPUS010000003.1,930,pfkB,6-phosphofructokinase II,188,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3497-cds-WP_000146149.1,GCA_021697815.1,NZ_JAJPUS010000003.1,291,ghoS,type V toxin-antitoxin system endoribonuclease antitoxin GhoS,189,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3498-cds-WP_000267670.1,GCA_021697815.1,NZ_JAJPUS010000003.1,861,yniA,fructosamine kinase family protein,190,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3499-cds-WP_000222172.1,GCA_021697815.1,NZ_JAJPUS010000003.1,537,yniB,YniB family protein,191,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3500-cds-WP_000106834.1,GCA_021697815.1,NZ_JAJPUS010000003.1,669,hxpB,hexitol phosphatase HxpB,192,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3501-cds-WP_001295408.1,GCA_021697815.1,NZ_JAJPUS010000003.1,591,ydjM,metal-dependent hydrolase,193,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3502-cds-WP_001010707.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1392,tcyP,cystine/sulfocysteine:cation symporter,194,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3503-cds-WP_022645766.1,GCA_021697815.1,NZ_JAJPUS010000003.1,804,,hypothetical protein,195,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3504-cds-WP_001241566.1,GCA_021697815.1,NZ_JAJPUS010000003.1,264,cedA,cell division activator CedA,196,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3505-cds-WP_022645767.1,GCA_021697815.1,NZ_JAJPUS010000003.1,2262,katE,catalase HPII,197,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3506-cds-WP_022645768.1,GCA_021697815.1,NZ_JAJPUS010000003.1,750,chbG,chitin disaccharide deacetylase,198,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3507-cds-WP_022645769.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1353,celF,6-phospho-beta-glucosidase,199,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3508-cds-WP_000983576.1,GCA_021697815.1,NZ_JAJPUS010000003.1,843,chbR,transcriptional regulator ChbR,200,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3509-cds-WP_000968919.1,GCA_021697815.1,NZ_JAJPUS010000003.1,351,chbA,PTS N%2CN'-diacetylchitobiose transporter subunit IIA,201,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3510-cds-WP_000073041.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1359,chbC,PTS N%2CN'-diacetylchitobiose transporter subunit IIC,202,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3511-cds-WP_000412169.1,GCA_021697815.1,NZ_JAJPUS010000003.1,321,chbB,PTS N%2CN'-diacetylchitobiose transporter subunit IIB,203,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3512-cds-WP_001039044.1,GCA_021697815.1,NZ_JAJPUS010000003.1,339,osmE,osmotically-inducible lipoprotein OsmE,204,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3513-cds-WP_022645770.1,GCA_021697815.1,NZ_JAJPUS010000003.1,828,nadE,ammonia-dependent NAD(+) synthetase,205,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3514-cds-WP_001563456.1,GCA_021697815.1,NZ_JAJPUS010000003.1,888,cho,excinuclease Cho,206,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3515-cds-WP_001563457.1,GCA_021697815.1,NZ_JAJPUS010000003.1,576,ves,environmental stress-induced protein Ves,207,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3516-cds-WP_001228990.1,GCA_021697815.1,NZ_JAJPUS010000003.1,486,spy,ATP-independent periplasmic protein-refolding chaperone Spy,208,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3517-cds-WP_000368502.1,GCA_021697815.1,NZ_JAJPUS010000003.1,969,astE,succinylglutamate desuccinylase,209,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3518-cds-WP_022645771.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1344,astB,N-succinylarginine dihydrolase,210,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3519-cds-WP_022645772.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1479,astD,succinylglutamate-semialdehyde dehydrogenase,211,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3520-cds-WP_000989419.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1035,astA,arginine N-succinyltransferase,212,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3521-cds-WP_000081988.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1221,astC,succinylornithine/acetylornithine transaminase,213,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3522-cds-WP_000673927.1,GCA_021697815.1,NZ_JAJPUS010000003.1,807,xthA,exodeoxyribonuclease III,214,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3523-cds-WP_022645773.1,GCA_021697815.1,NZ_JAJPUS010000003.1,711,ydjX,TVP38/TMEM64 family protein,215,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3524-cds-WP_000939223.1,GCA_021697815.1,NZ_JAJPUS010000003.1,678,ydjY,lipoprotein YdjY,216,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3525-cds-WP_022645774.1,GCA_021697815.1,NZ_JAJPUS010000003.1,708,ydjZ,TVP38/TMEM64 family protein,217,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3526-cds-WP_000524083.1,GCA_021697815.1,NZ_JAJPUS010000003.1,549,ynjA,carboxymuconolactone decarboxylase family protein,218,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3527-cds-WP_022645775.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1167,ynjB,ABC transporter substrate-binding protein,219,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3528-cds-WP_022645776.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1536,ynjC,ABC transporter permease,220,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3529-cds-WP_022645777.1,GCA_021697815.1,NZ_JAJPUS010000003.1,654,ynjD,ATP-binding cassette domain-containing protein,221,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3530-cds-WP_012311983.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1308,ynjE,thiosulfate sulfurtransferase YnjE,222,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3531-cds-WP_001296118.1,GCA_021697815.1,NZ_JAJPUS010000003.1,621,ynjF,CDP-alcohol phosphatidyltransferase family protein,223,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3532-cds-WP_022645778.1,GCA_021697815.1,NZ_JAJPUS010000003.1,408,nudG,CTP pyrophosphohydrolase,224,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3533-cds-WP_000085229.1,GCA_021697815.1,NZ_JAJPUS010000003.1,273,ynjH,YnjH family protein,225,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3534-cds-WP_000373041.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1344,gdhA,NADP-specific glutamate dehydrogenase,226,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3535-cds-WP_022645779.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1956,topB,DNA topoisomerase III,227,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3536-cds-WP_001298241.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1044,selD,selenide%2C water dikinase SelD,228,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3537-cds-WP_000339292.1,GCA_021697815.1,NZ_JAJPUS010000003.1,552,ydjA,NAD(P)H nitroreductase,229,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3538-cds-WP_001259835.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1857,sppA,signal peptide peptidase SppA,230,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3539-cds-WP_001170162.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1017,ansA,asparaginase,231,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3540-cds-WP_001135072.1,GCA_021697815.1,NZ_JAJPUS010000003.1,642,pncA,bifunctional nicotinamidase/pyrazinamidase,232,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3541-cds-WP_022645780.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1359,ydjE,MFS transporter,233,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3542-cds-WP_000719088.1,GCA_021697815.1,NZ_JAJPUS010000003.1,759,ydjF,DeoR/GlpR family DNA-binding transcription regulator,234,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3543-cds-WP_000723727.1,GCA_021697815.1,NZ_JAJPUS010000003.1,981,ydjG,NADH-dependent methylglyoxal reductase,235,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3544-cds-WP_001306163.1,GCA_021697815.1,NZ_JAJPUS010000003.1,948,ydjH,sugar kinase,236,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3545-cds-WP_000878882.1,GCA_021697815.1,NZ_JAJPUS010000003.1,837,ydjI,ketose-bisphosphate aldolase,237,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3546-cds-WP_000798096.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1044,ydjJ,NAD(P)-dependent alcohol dehydrogenase,238,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3548-cds-WP_022645783.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1074,ydjL,zinc-binding dehydrogenase,239,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3549-cds-WP_001046791.1,GCA_021697815.1,NZ_JAJPUS010000003.1,273,yeaC,YeaC family protein,240,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3550-cds-WP_001284618.1,GCA_021697815.1,NZ_JAJPUS010000003.1,414,msrB,peptide-methionine (R)-S-oxide reductase MsrB,241,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3551-cds-WP_000153502.1,GCA_021697815.1,NZ_JAJPUS010000003.1,996,gapA,glyceraldehyde-3-phosphate dehydrogenase,242,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3552-cds-WP_001520671.1,GCA_021697815.1,NZ_JAJPUS010000003.1,885,yeaD,D-hexose-6-phosphate mutarotase,243,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3553-cds-WP_022645784.1,GCA_021697815.1,NZ_JAJPUS010000003.1,855,yeaE,methylglyoxal reductase YeaE,244,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3554-cds-WP_022645785.1,GCA_021697815.1,NZ_JAJPUS010000003.1,747,mipA,scaffolding protein MipA,245,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3555-cds-WP_001019882.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1935,yeaG,protein kinase YeaG,246,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3556-cds-WP_022645786.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1284,yeaH,YeaH/YhbH family protein,247,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3557-cds-WP_000621396.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1476,cdgI,GGDEF domain-containing protein,248,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3558-cds-WP_000766137.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1491,dgcJ,GGDEF domain-containing protein,249,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3559-cds-WP_000138051.1,GCA_021697815.1,NZ_JAJPUS010000003.1,504,yeaK,mischarged aminoacyl-tRNA deacylase,250,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3561-cds-WP_000460707.1,GCA_021697815.1,NZ_JAJPUS010000003.1,447,yeaL,DUF441 domain-containing protein,251,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3562-cds-WP_000972243.1,GCA_021697815.1,NZ_JAJPUS010000003.1,822,nimR,DNA-binding transcriptional regulator NimR,252,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3563-cds-WP_000128502.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1182,nimT,2-nitroimidazole transporter,253,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3564-cds-WP_001317878.1,GCA_021697815.1,NZ_JAJPUS010000003.1,348,yeaO,DUF488 domain-containing protein,254,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3565-cds-WP_000691930.1,GCA_021697815.1,NZ_JAJPUS010000003.1,255,yoaF,DUF333 domain-containing lipoprotein YoaF,255,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3566-cds-WP_012311583.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1026,dgcP,diguanylate cyclase DgcP,256,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3569-cds-WP_000512153.1,GCA_021697815.1,NZ_JAJPUS010000003.1,249,yeaQ,GlsB/YeaQ/YmgE family stress response membrane protein,257,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3570-cds-WP_000513737.1,GCA_021697815.1,NZ_JAJPUS010000003.1,183,yoaG,DUF1869 domain-containing protein,258,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3571-cds-WP_000939317.1,GCA_021697815.1,NZ_JAJPUS010000003.1,360,yeaR,DUF1971 domain-containing protein YeaR,259,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3572-cds-WP_000457202.1,GCA_021697815.1,NZ_JAJPUS010000003.1,639,leuE,leucine efflux protein LeuE,260,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3573-cds-WP_001061578.1,GCA_021697815.1,NZ_JAJPUS010000003.1,924,dmlR,DNA-binding transcriptional regulator DmlR,261,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3574-cds-WP_022645787.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1086,dmlA,multifunctional D-malate/3-isopropylmalate/tartarate dehydrogenase,262,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3575-cds-WP_000987525.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1611,yeaV,BCCT family transporter YeaV,263,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3576-cds-WP_022645788.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1125,yeaW,carnitine monooxygenase subunit YeaW,264,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3577-cds-WP_022645789.1,GCA_021697815.1,NZ_JAJPUS010000003.1,966,yeaX,carnitine monooxygenase subunit YeaX,265,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3578-cds-WP_001306170.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1116,rnd,ribonuclease D,266,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3579-cds-WP_023908848.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1686,fadD,long-chain-fatty-acid--CoA ligase FadD,267,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3580-cds-WP_000290578.1,GCA_021697815.1,NZ_JAJPUS010000003.1,582,yeaY,Slp family lipoprotein YeaY,268,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3581-cds-WP_022645791.1,GCA_021697815.1,NZ_JAJPUS010000003.1,696,tsaB,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB,269,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3582-cds-WP_000128847.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1911,yoaA,ATP-dependent DNA helicase,270,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3583-cds-WP_001295493.1,GCA_021697815.1,NZ_JAJPUS010000003.1,345,yoaB,RidA family protein,271,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3584-cds-WP_001111989.1,GCA_021697815.1,NZ_JAJPUS010000003.1,300,yoaC,DUF1889 family protein,272,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3585-cds-WP_000457334.1,GCA_021697815.1,NZ_JAJPUS010000003.1,180,yoaH,YoaH family protein,273,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3586-cds-WP_022645792.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1362,pabB,aminodeoxychorismate synthase component 1,274,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3587-cds-WP_000456733.1,GCA_021697815.1,NZ_JAJPUS010000003.1,579,nudL,CoA pyrophosphatase,275,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3588-cds-WP_000624298.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1365,sdaA,L-serine ammonia-lyase,276,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3589-cds-WP_022645793.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1599,pdeD,cyclic diguanylate phosphodiesterase,277,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3590-cds-WP_000394983.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1557,yoaE,CNNM family cation transport protein YoaE,278,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3591-cds-WP_000150543.1,GCA_021697815.1,NZ_JAJPUS010000003.1,972,manX,PTS mannose transporter subunit IIAB,279,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3592-cds-WP_000406926.1,GCA_021697815.1,NZ_JAJPUS010000003.1,801,manY,PTS mannose transporter subunit IIC,280,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3593-cds-WP_000228655.1,GCA_021697815.1,NZ_JAJPUS010000003.1,852,manZ,PTS mannose transporter subunit IID,281,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3594-cds-WP_000156255.1,GCA_021697815.1,NZ_JAJPUS010000003.1,459,yobD,DUF986 family protein,282,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3595-cds-WP_001296134.1,GCA_021697815.1,NZ_JAJPUS010000003.1,567,mntP,manganese efflux pump MntP,283,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3596-cds-WP_000010103.1,GCA_021697815.1,NZ_JAJPUS010000003.1,810,rlmA,23S rRNA (guanine(745)-N(1))-methyltransferase,284,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3597-cds-WP_001062678.1,GCA_021697815.1,NZ_JAJPUS010000003.1,210,cspE,transcription antiterminator/RNA stability regulator CspE,285,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3598-cds-WP_001295496.1,GCA_021697815.1,NZ_JAJPUS010000003.1,144,yobF,YobF family protein,286,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3599-cds-WP_001006855.1,GCA_021697815.1,NZ_JAJPUS010000003.1,288,yebO,YebO family protein,287,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3600-cds-WP_000714550.1,GCA_021697815.1,NZ_JAJPUS010000003.1,144,mgrB,PhoP/PhoQ regulator MgrB,288,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3601-cds-WP_001211011.1,GCA_021697815.1,NZ_JAJPUS010000003.1,240,yobH,YobH family protein,289,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3602-cds-WP_001262182.1,GCA_021697815.1,NZ_JAJPUS010000003.1,792,kdgR,DNA-binding transcriptional regulator KdgR,290,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3603-cds-WP_022645794.1,GCA_021697815.1,NZ_JAJPUS010000003.1,1374,yebQ,MFS transporter,291,+
GCA_021697815.1-NZ_JAJPUS010000003.1-3604-cds-WP_000984517.1,GCA_021697815.1,NZ_JAJPUS010000003.1,882,htpX,protease HtpX,292,-
GCA_021697815.1-NZ_JAJPUS010000003.1-3605-cds-WP_022645795.1,GCA_021697815.1,NZ_JAJPUS010000003.1,2049,prc,carboxy terminal-processing peptidase,293,-
